,id,title,address,introduction,latitude,longitude,dial_num,type,region1,region2,image_url,score,nature,outdoor,fatigue,sea,walking,exciting,day,culture,group,tag
953,954,올레캠프 본점 알파캠프,제주특별자치도 서귀포시 성산읍 고성오조로 106,"알파캠프는 한달동안 제주도 올레길을 완주할 수 있도록 지원해주는 국내 유일의 트레킹 여행 지원캠프이다.
숙식과 교통은 물론 올레 전문가의 안내까지 제공하는 신개념 트레킹 캠프이다.",33.4445754,126.9095025,010-2098-3946,관광지,서귀포시,성산,https://api.cdn.visitjeju.net/photomng/imgpath/201907/11/36425bcc-5110-4fb6-b1ba-c2f571013fbf.jpg,3308.0,2,1,1,1,1,3,2,0,4,"자연경관,체험,커플,혼자,액티비티,친구,휴식/힐링"
954,955,천주교 순례길 - 신축화해길,제주특별자치도 제주시 관덕로8길 14,황사평 성지로부터 별도봉을 거쳐 제주중앙성당에 다다르는 역사적 화해의 순례길,33.51162,126.523155,070-8870-4578,관광지,제주시,제주시내,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/c1afe66a-7a6f-4377-a91e-a425ea42e02e.jpg,3302.0,2,3,1,1,3,0,2,2,6,"문화관광,봄,걷기/등산,도보,가을"
955,956,주정공장(동척회사) 옛터,제주특별자치도 제주시 임항로 111 (건입동)일대,4.3사건 당시 수용소로 활용한 동양척식주식회사 제주주정공장.,33.51911,126.5345,--,관광지,제주시,제주시내,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/d08715d0-ff10-4d54-bfec-4333f17927cc.jpg,3292.0,2,3,0,1,0,0,3,3,12,문화관광
956,957,제주토종흑염소목장,제주특별자치도 서귀포시 남원읍 자배오름로 74-274,흑염소 먹이주기 체험장 및 최대 편백숲 군락지,33.319948702807025,126.6573828639404,064-805-5099,관광지,서귀포시,남원,https://api.cdn.visitjeju.net/photomng/imgpath/201909/30/58f353c3-d4e8-4ac5-a7d0-beaaf0445833.JPG,3277.0,1,3,1,1,1,3,3,0,11,"자연경관,체험,커플,맑음,부모,아이,친구"
957,958,연대포구,제주특별자치도 제주시 외도2동,연대마을에 있는 한적한 포구,33.49362,126.43473,--,관광지,제주시,제주시내,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/f1826ca7-3f4f-4deb-b922-632ada704ba1.jpg,3274.0,1,2,1,2,1,1,2,0,8,"문화관광,부모,해변,친구,아이"
958,959,아침한의원 ,제주특별자치도 제주시 한림읍 한림중앙로 31,"제주도 서쪽 한림읍에 위치한 한의원으로, 한의학박사 한방내과전문의 원장이 진료하고 있다. 현대인들의 만성적인 어깨통증, 피로, 두통, 어지럼증, 불면증 등을 침과 한약 등 한의학적 치료법으로 효과적으로 치료하고 있다. 또한 우리 몸의 여러가지 증상이나 만성적인 질환들을 체질적인 특징으로 체계화한 한국 고유의 사상체질의학 치료도 하고 있다. ",33.4120056,126.2653772,064-796-0909,관광지,제주시,한림,https://api.cdn.visitjeju.net/photomng/imgpath/201911/14/faa498aa-5962-4280-8f29-f7fe7fb5fcbb.jpg,3272.0,0,0,0,1,0,0,1,0,2,
959,960,제주우리병원,제주특별자치도 제주시 중앙로 373,"척추ㆍ관절 치료로 특화된 병원으로서, 각 분야 최고의 실력을 가진 전문의사들이 입체적 협진 치료시스템을 통해 신뢰할 수 있는 최상의 의료 서비스를 제공한다. 
제주도의 지리적인 특성으로, 척추ㆍ관절 환자의 One stop System( 진료-검사ㆍ결과 )을 도입하여 당일 입원 당일 퇴원이 가능하며, 최소한의 보존적 치료만으로도 회복될 수 있는 기회를 제공하고 있다. 
척추ㆍ관절 질환의 최소절개, 최소침습, 무수혈 치료를 원칙으로, 내시경치료를 전문적으로 시행하는 병원이다.",33.4891486,126.5393964,1899-6265,관광지,제주시,제주시내,https://api.cdn.visitjeju.net/photomng/imgpath/201911/13/4984fac6-ac25-4b07-84ce-3828ea1fad73.JPG,3260.0,0,0,0,1,0,0,1,0,2,
960,961,추자연도교,제주특별자치도 제주시 추자면 영흥리 97-3,상추자도와 하추자도를 잇는 추자 연도교,33.95409,126.3023,--,관광지,섬 속의 섬,추차도,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/f6eb13cd-e9bd-42a0-9f67-9704361f2e13.gif,3243.0,2,3,1,1,2,0,2,0,1,걷기/등산
961,962,제주아리랑 NEW 혼,제주특별자치도 서귀포시 표선면 번영로 2564-21,"2018 평창동계올림픽 공식 초청 작품으로 신명나는 제주아리랑과 환장적인 태권뮤지컬, 두드림, 한국무용을 감상할 수 있다.",33.4034064,126.7794495,064-787-2258,관광지,서귀포시,표선,https://api.cdn.visitjeju.net/photomng/imgpath/202004/08/a542d1a6-dddb-4f09-a200-02fce2cd5d8d.JPG,3233.0,0,0,0,1,0,1,3,0,2,"실내관광지,문화관광,체험"
962,963,서귀본향당,제주특별자치도 서귀포시 정방동,"·향토기념물유산 제3호
· 올레6코스
관광 전설 올레 보호",33.24646,126.565506,064-710-6703,관광지,서귀포시,서귀포시내,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/457e8209-3034-41a0-a0b1-3beb5d2aa0b3.jpg,3198.0,1,0,1,1,0,0,2,0,2,문화관광
963,964,마라도 섬투어,제주특별자치도 서귀포시 대정읍 마라로 65,"최남단 마라도 섬투어는 주민이 직접 안내자 겸 해설사가 되어 무인도 시절부터 지금까지 이어진 마라도의 자연과 문화, 역사, 생활사를 들려주는 섬투어 프로그램이다. 선착장이 생기기 전, 제주도에서 정기적인 여객선이 왕래하기 이전 시절의 이야기, 마라도 섬 전체의 안녕을 기원하는 할망당의 당문화, 석달 열흘 넘게 꺼지지 않은 불을 피해 바다 건너로 도망친 뱀 이야기 등 마라도에 얽힌 설화와 재미있는 섬 이야기를 주민이 직접 들려주는 해설 프로그램으로 토박이가 아니고서는 알기 힘든 리얼한 스토리를 들을 수 있어 인기가 많다.",33.1700179,126.271518,010-6437-1970,관광지,서귀포시,대정,https://api.cdn.visitjeju.net/photomng/imgpath/202011/03/7304b09b-467d-4a97-9fa8-2174465a888a.jpg,3193.0,3,3,1,2,2,1,2,0,9,"자연경관,체험,포토스팟,도보"
964,965,칠머리길,제주특별자치도 제주시 칠머리길 1,"칠머리당 터를 만나 볼 수 있는 제주의 옛 골목길
",33.5170679,126.5359943,,관광지,제주시,제주시내,https://api.cdn.visitjeju.net/photomng/imgpath/201812/26/94eb6190-a062-44a0-a1f8-5868ead46fa8.JPG,3184.0,2,3,1,1,2,1,2,0,1,"자연경관,체험,걷기/등산,도보,휴식/힐링"
965,966,신양포구,제주특별자치도 서귀포시 성산읍 고성리,성산일충봉과 섭지코지가 한눈에 보이는 신양포구,33.444576,126.9095,--,관광지,서귀포시,성산,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/c02b8788-97bb-4ab9-8cf2-2a9f4f53a792.jpg,3174.0,1,2,1,2,1,1,2,0,8,"문화관광,자연경관,맑음,해변"
966,967,질그랭이센터,제주특별자치도 제주시 구좌읍 세평항로 46-9,"구좌읍 세화리 마을주민 477명이 모여 만든 세화마을협동조합이 멋진 풍광의 세화리 바닷가에 질그랭이센터를 오픈했다. 지상 4층 규모로 건축된 질그랭이센터는 1층은 세화리사무소가 업무를 보는 공간과 여행자센터가 있고, 2층에는 카페와 지구별가게, 3층은 공유오피공간과 세미나실이 있어 대관하고 있으며 4층은 세화밖거리(숙박시설)를 갖추고 있다.",33.48959660000001,126.8316644,010-4928-9298,관광지,제주시,구좌,https://api.cdn.visitjeju.net/photomng/imgpath/202011/03/8566cf4a-bc03-4fb4-a5ad-334802f188e5.jpg,3169.0,0,0,0,1,0,0,1,0,2,체험
967,968,신양항(하추자항),제주특별자치도 제주시 추자면 신양리,제주올레길 18-1코스의 시작과 끝을 함께하는 곳,33.935432,126.32276,--,관광지,섬 속의 섬,추차도,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/817c8693-511d-447d-a849-73ef62b967c6.gif,3161.0,1,2,1,2,1,0,2,0,8,맑음
968,969,한국건강관리협회제주특별자치도부,제주특별자치도 제주시 연북로 111,"감염병 예방 및 관리, 비전염성 만성질환의 조기 발견과 예방을 위한 효율적인 건강검진을 위하여 진료과목별 전문 의료진과 우수한 의료 인력, MRI, 128ch MDCT, HD급 내시경검사기 등 최첨단 의료장비를 갖추고 있으며, 
고객중심의 의료 서비스를 제공하기 위해 검진 예약에서부터 검진 과정 그리고 검진 후 관리까지 완벽한 시스템을 구축하여 안전, 안심, 신속, 정확한 고품격 건강검진을 제공하고 있다.",33.48212170000001,126.4933841,064-740-0200,관광지,제주시,제주시내,https://api.cdn.visitjeju.net/photomng/imgpath/201911/13/7995f166-950d-4a95-bb3c-c15e3e9a5a4a.jpg,3160.0,0,0,0,1,0,0,3,0,2,
969,970,궁대오름(궁대악),제주특별자치도 서귀포시 성산읍 금백조로 446,"오름의 모양새가 마치 활처럼 생기고, 오름 허리에 활(궁·弓)자 모양의 띠가 둘러져 있어 궁대오름, 한자로 궁대악(弓帶岳)으로 불리는 오름.
",33.4405616,126.8220889,064-787-4711,관광지,서귀포시,성산,https://api.cdn.visitjeju.net/photomng/imgpath/201911/19/1d3d1dd4-41ba-46db-a627-cf393da6c757.JPG,3156.0,3,3,3,0,3,0,3,1,7,"자연경관,커플,사계절,부모,포토스팟,도보,친구,휴식/힐링"
970,971,더힐하우스스파,제주특별자치도 제주시 한림읍 한창로 925-122,"제주의 청정을 그대로 유지한 자연의 품에 안겨 그 속에서 휴식과 회복, 그로부터 신체 나이를 되돌리는 데 도움을 주는 자연주의 스파, 더힐하우스스파가 바로 그곳이다. 더힐하우스스파는 블랙스톤 골프호텔 단지 내에 위치하고 있으며 편안한 분위기와 현대식 시설을 갖춘 전문 스파다. ",33.355577,126.3056877,064-795-2380,관광지,제주시,한림,https://api.cdn.visitjeju.net/photomng/imgpath/202010/07/63cccfd1-f566-4aa5-bdee-b96c470384c6.jpg,3151.0,0,0,0,1,0,1,1,0,2,
971,972,뒤굽은이오름,제주특별자치도 제주시 구좌읍 중산간동로 1989-3,뒤가 굽은 오름이라는 뜻으로 후곡악이라고 부르는 오름,33.4646500006542,126.74893597280276,--,관광지,제주시,구좌,https://api.cdn.visitjeju.net/photomng/imgpath/201908/21/e2e6a47f-c12a-4512-a41e-81198356dc69.jpg,3139.0,3,3,3,0,3,0,3,1,7,"자연경관,커플,맑음,도보,친구"
972,973,한모살 (표선백사장),제주특별자치도 제주시 표선면 표선리," 4·3 당시 표선면, 남원면 일대 주민들이 희생됐던 일상적인 총살장",33.328445,126.83669,--,관광지,서귀포시,표선,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/6dbe5d52-33ab-447c-83e5-c78b505514a6.jpg,3123.0,3,3,1,2,2,1,2,0,9,문화관광
973,974,태흥포구,제주특별자치도 서귀포시 남원읍 태흥리,잔잔한 바다와 함께 걷는 길,33.2868,126.75014,--,관광지,서귀포시,남원,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/99905ae5-3735-4772-8a14-2beb5d2fa1b0.jpg,3120.0,1,2,1,2,1,1,2,0,8,"자연경관,커플,혼자,부모,해변,친구,휴식/힐링"
974,975,라온주 실내체험동물원,제주특별자치도 제주시 한림읍 월림7길 155,"더마파크 안에 자리한 라온주(ZOO)는 포유류와 파충류, 조류, 어류에 이르기까지 전 세계의 다양한 동물을 만나는 실내체험동물원이다. 약 50여 종의 동물들이 있으며 실내 공간이기 때문에 비가 오거나 날씨가 궂은 날에도 언제든 관람이 가능하다. ",33.3555222,126.2420266,064-795-1332,관광지,제주시,한림,https://api.cdn.visitjeju.net/photomng/imgpath/202002/21/9e536f1f-d302-474a-9d95-3b0f8f91bad6.JPG,3094.0,0,0,0,1,1,3,3,0,4,"실내관광지,체험,아이"
975,976,영모원,제주특별자치도 제주시 애월읍 하귀리 1130-1,4·3희생자의 신위를 한 곳에 모심으로써 화해와 상생의 표본이 된 곳.,33.47222,126.41828,--,관광지,제주시,애월,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/ef808dc3-dc35-4fa7-91bf-bfd7362b1738.jpg,3093.0,1,3,1,1,1,0,3,0,3,문화관광
976,977,제주미래교육연구원 과학탐구체험장,제주특별자치도 제주시 산록북로 421,제주미래교육연구원 과학탐구체험장은 한라산이 올려다 보이는 산록북로 가운데 위치해있다. 한라산을 옆에 두고 달리다 보며 어느새 과학탐구체험장에 닿는다. 이곳에는 아이들은 물론 어른들도 흥미롭게 관람할 수 있는 시설들이 많다. ,33.3616666,126.5291666,064-710-0800,관광지,제주시,제주시내,https://api.cdn.visitjeju.net/photomng/imgpath/202002/20/f586694e-8471-43ba-8e21-1101c25e5abe.JPG,3071.0,0,1,0,1,1,3,3,0,4,"부모,아이"
977,978,성산초등학교 서청특별중대 주둔지,제주특별자치도 서귀포시 성산면 성산리 171-9,성산 주민들의 아픈 기억을 간직한 곳.,33.462696,126.931915,--,관광지,서귀포시,성산,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/5eb34fa8-5813-41db-9578-3f22c7426c30.jpg,3062.0,0,1,1,1,0,0,3,0,2,"문화관광,맑음"
978,979,무릉자전거도로(환상자전거길 3구간),,"해거름마을공원에서부터 송악산까지 이어지는 환상자전거길 3구간은 제주 소규모 어항 중에 가장 핫플레이스인 판포포구, 해상풍차로 해안도로의 아름다움을 더한 신창풍차해안도로, 제주 대표 일몰의 명소 수월봉, 차귀도, 만남의 즐거움을 가진 대정오일시장, 고즈넉한 여유를 가진 송악산까지 다양한 제주의 아름다움을 만나고 즐길 수 있는 코스이다.",,,,관광지,제주시,한경,https://api.cdn.visitjeju.net/photomng/imgpath/202007/10/cab2e50a-610a-4940-96b1-b76be9ec83b1.jpg,3052.0,2,3,2,1,1,0,2,0,3,"자연경관,체험"
979,980,금붕사,제주특별자치도 제주시 구좌읍 일주동로 3618-1,"구좌읍 하도리에 있는 한국불교 태고종 사찰.
",33.5011847,126.8887876,064-783-3202,관광지,제주시,구좌,https://api.cdn.visitjeju.net/photomng/imgpath/201812/19/ecd49ba0-3ce0-4967-abc9-fbde3fcf0c85.JPG,3052.0,1,1,1,1,1,0,3,2,5,"실내관광지,문화관광,체험"
980,981,멍멍플레이스,제주특별자치도 제주시 애월읍 소길남길 244-5,애월읍 중산간 마을에 위치한 멍멍 플레이스는 애견인을 위한 최고의 숙소로 꼽힌다. 강아지와 편안하게 쉴 수 있는 잠자리는 물론 잔디밭에서 맘껏 뛰어 다닐 수 있는 최적의 환경을 갖추고 있다. 반려견과 제주 여행을 계획한다면 한번 눈여겨 볼 필요가 있다. ,33.4160695,126.3794271,0507-1307-4661,관광지,제주시,애월,https://api.cdn.visitjeju.net/photomng/imgpath/202002/21/1d79303f-858a-493d-aa57-881cc1a641d0.JPG,3010.0,1,1,0,1,0,1,3,0,2,
981,982,별도포구,제주특별자치도 제주시 화북1동 4269-12,"제주의 관문, 역사 속의 별도포구",33.52501,126.564995,--,관광지,제주시,제주시내,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/0bc328fe-e905-46a8-b2b9-78c0dfac6b5b.jpg,2999.0,1,2,1,2,1,0,2,0,8,"자연경관,문화관광,해변"
982,983,신엄포구,제주특별자치도 제주시 애월읍 애월해안로,애월해안도로와 올레길 16코스 내에 위치한 포구이다.,33.4729053,126.3502475,,관광지,제주시,애월,https://api.cdn.visitjeju.net/photomng/imgpath/201807/26/52e3656d-0986-4f9a-bbee-619fcd698e50.JPG,2962.0,1,2,1,2,1,0,2,0,8,"자연경관,커플,사계절"
983,984,제주사랑방(제주책방),제주특별자치도 제주시 관덕로17길 27-1,"누구나 이용할 수 있는 제주사랑방(제주책방)
",33.5149744,126.5283867,064-727-0613,관광지,제주시,제주시내,https://api.cdn.visitjeju.net/photomng/imgpath/201906/18/62c10d91-903a-4d77-a2f9-f2dcb4684e49.JPG,2948.0,0,0,0,1,0,1,1,0,2,"커플,혼자,부모,아이,친구,휴식/힐링"
984,985,동귀방파제,제주특별자치도 제주시 애월읍 하귀리,하귀입구 사거리에서 포구 방향으로 가면 보이는 조그마한 방파제,33.4622313,126.4171977,,관광지,제주시,애월,https://api.cdn.visitjeju.net/photomng/imgpath/201807/26/eee95939-8c78-47d2-b2da-97f95f04f619.JPG,2938.0,3,3,1,2,2,1,2,0,9,"자연경관,여름,해변"
985,986,THE WE,제주특별자치도 서귀포시 1100로 453-95,"대한민국 최초로 호텔과 헬스케어 서비스가 융합된 모델로써, 아픈 곳을 치료하는 것을 넘어 건강증진센터의 내적인 안티에이징과 뷰티센터의 심미적인 안티에이징 등 다양한 헬스케어 프로그램을 운영하고 있으며, 
WE 호텔과 함께 운영된다는 점에서 헬스케어 서비스와 5성 호텔 서비스를 결합한 원스톱 서비스를 제공하고 있다.",33.2862186,126.4442655,064-730-1421,관광지,서귀포시,서귀포시내,https://api.cdn.visitjeju.net/photomng/imgpath/201911/11/3a622485-d5c8-43bb-801f-5b864b5fcf9d.jpg,2902.0,0,0,0,1,0,1,2,0,2,
986,987,삼양 셋다리물,제주특별자치도 제주시 삼양1동 1938-9,용천수가 나오는 노천탕.,33.5294857,126.5894095,,관광지,제주시,제주시내,https://api.cdn.visitjeju.net/photomng/imgpath/201807/12/51fec2a5-00b6-4561-bbfa-cef43ce45c72.JPG,2888.0,3,3,1,1,1,0,3,0,3,"자연경관,체험,아이,여름"
987,988,별도연대,제주특별자치도 제주시 화북1동 1537,외적의 침입을 막던 별도연대,33.526237,126.56813,--,관광지,제주시,제주시내,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/75b64b15-5593-460d-8b9a-8742242c5c8f.jpg,2882.0,2,3,1,1,1,0,3,0,3,"문화관광,맑음"
988,989,이편한치과,제주특별자치도 제주시 연북로 527 반디빌딩 5층,"아름다운 한라산이 시원하게 펼쳐지는 멋진 환경과 깨끗한 시설 및 첨단 장비들을 갖추고 전문 진료진들과 함께 믿을 수 있고 편안한 치료를 위해 최선을 다하고 있다. 특히 투명고정, 치아미백, 심미보철치료와 같은 안모의 심미개선과 기능향상을 위한 연구에 많은 시간과 노력을 기울이고 있다. 흐르는 시냇물처럼 언제나 깨끗하고 새로운 지식을 탐구하며 수준 높은 진료를 제공하도록 노력한다.",33.4558924,126.5620301,064-758-2800 ,관광지,제주시,제주시내,https://api.cdn.visitjeju.net/photomng/imgpath/201911/13/13a4d845-d69e-4bde-8893-2d47dd378867.jpg,2880.0,0,0,0,1,0,0,3,0,2,
